timestamp_ms,timestamp_iso,angleID,angle_deg
1780992225122,2026-06-09T08:03:45.122Z,left_knee,19.78
1780992225142,2026-06-09T08:03:45.142Z,left_knee,21.25
1780992225162,2026-06-09T08:03:45.162Z,left_knee,19.98
1780992225183,2026-06-09T08:03:45.183Z,left_knee,21.64
1780992225203,2026-06-09T08:03:45.203Z,left_knee,19.27
1780992225224,2026-06-09T08:03:45.224Z,left_knee,21.6
1780992225244,2026-06-09T08:03:45.244Z,left_knee,21.74
1780992225264,2026-06-09T08:03:45.264Z,left_knee,20.82
1780992225285,2026-06-09T08:03:45.285Z,left_knee,22.07
1780992225305,2026-06-09T08:03:45.305Z,left_knee,21.02
1780992225325,2026-06-09T08:03:45.325Z,left_knee,18.89
1780992225346,2026-06-09T08:03:45.346Z,left_knee,18.24
1780992225366,2026-06-09T08:03:45.366Z,left_knee,18.74
1780992225387,2026-06-09T08:03:45.387Z,left_knee,17.98
1780992225407,2026-06-09T08:03:45.407Z,left_knee,15.4
1780992225427,2026-06-09T08:03:45.427Z,left_knee,15.91
1780992225448,2026-06-09T08:03:45.448Z,left_knee,12.47
1780992225468,2026-06-09T08:03:45.468Z,left_knee,12.32
1780992225488,2026-06-09T08:03:45.488Z,left_knee,12.88
1780992225509,2026-06-09T08:03:45.509Z,left_knee,11.41
1780992225529,2026-06-09T08:03:45.529Z,left_knee,10.88
1780992225550,2026-06-09T08:03:45.550Z,left_knee,7.88
1780992225570,2026-06-09T08:03:45.570Z,left_knee,8.07
1780992225590,2026-06-09T08:03:45.590Z,left_knee,8.18
1780992225611,2026-06-09T08:03:45.611Z,left_knee,4.93
1780992225631,2026-06-09T08:03:45.631Z,left_knee,4.08
1780992225652,2026-06-09T08:03:45.652Z,left_knee,3.24
1780992225672,2026-06-09T08:03:45.672Z,left_knee,1.41
1780992225693,2026-06-09T08:03:45.693Z,left_knee,1.28
1780992225713,2026-06-09T08:03:45.713Z,left_knee,0.33
1780992225734,2026-06-09T08:03:45.734Z,left_knee,1.1
1780992225754,2026-06-09T08:03:45.754Z,left_knee,2.7
1780992225774,2026-06-09T08:03:45.774Z,left_knee,3.33
1780992225795,2026-06-09T08:03:45.795Z,left_knee,7.33
1780992225815,2026-06-09T08:03:45.815Z,left_knee,6.78
1780992225836,2026-06-09T08:03:45.836Z,left_knee,8.35
1780992225856,2026-06-09T08:03:45.856Z,left_knee,8.65
1780992225876,2026-06-09T08:03:45.876Z,left_knee,9.32
